latent_0_drug1,latent_1_drug1,latent_2_drug1,latent_3_drug1,latent_4_drug1,latent_0_drug2,latent_1_drug2,latent_2_drug2,latent_3_drug2,latent_4_drug2,drug1_target_count,drug2_target_count,proteins_in_LCC,oc_drug1_drug2,oc_dis_drug1,oc_dis_drug2,ji_drug1_drug2,ji_dis_drug1,ji_dis_drug2,min_spl_dis_dru1,Closest_distance_dis_dru1,Dc_mean_dis_dru1,Dc_std_dis_dru1,Dc_zscore_dis_dru1,min_spl_dis_dru2,Closest_distance_dis_dru2,Dc_mean_dis_dru2,Dc_std_dis_dru2,Dc_zscore_dis_dru2,min_spl_dru1_dru2,obs_sep_dru1_dru2,sep_mean_dru1_dru2,sep_std_dru1_dru2,zscore_dru1_dru2,ratio_links_dis_dru1,ratio_links_dis_dru2,synergy_zip,synergy_loewe,synergy_hsa,synergy_bliss,row_id
-0.10553401740647815,0.2640751572261307,-0.3286940827677797,-0.294371875010497,0.1342749207027766,-0.20639172215776463,0.07480062598913675,-0.5066062404985098,0.06865776,-0.13290855,1,8,238.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.642,0.4876843241278111,0.7340814176060667,1.0,1.125,1.1529464285714284,0.1505048635986118,-0.1856845546597083,3.0,0.0,0.0,0.4946986031104712,5.92288469320235,0.0,0.0681347279378319,6.88783438132035,7.89047463564382,14.4813323290806,6.77275284938329,20
-0.10553401740647815,0.2640751572261307,-0.3286940827677797,-0.294371875010497,0.1342749207027766,-0.20639172215776463,0.07480062598913675,-0.5066062404985098,0.06865776,-0.13290855,1,8,238.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.642,0.4876843241278111,0.7340814176060667,1.0,1.125,1.1529464285714284,0.1505048635986118,-0.1856845546597083,3.0,0.0,0.0,0.4946986031104712,5.92288469320235,0.0,0.0681347279378319,10.0576806663298,11.3494746356438,17.9403323290806,10.2317528493833,21
-0.10553401740647815,0.2640751572261307,-0.3286940827677797,-0.294371875010497,0.1342749207027766,-0.20639172215776463,0.07480062598913675,-0.5066062404985098,0.06865776,-0.13290855,1,8,238.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.642,0.4876843241278111,0.7340814176060667,1.0,1.125,1.1529464285714284,0.1505048635986118,-0.1856845546597083,3.0,0.0,0.0,0.4946986031104712,5.92288469320235,0.0,0.0681347279378319,10.5473851643153,11.7694121356438,18.3602698290806,10.6516903493833,22
-0.10553401740647815,0.2640751572261307,-0.3286940827677797,-0.294371875010497,0.1342749207027766,-0.20639172215776463,0.07480062598913675,-0.5066062404985098,0.06865776,-0.13290855,1,8,238.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.642,0.4876843241278111,0.7340814176060667,1.0,1.125,1.1529464285714284,0.1505048635986118,-0.1856845546597083,3.0,0.0,0.0,0.4946986031104712,5.92288469320235,0.0,0.0681347279378319,11.8585881727314,13.2489121356438,19.8397698290806,12.1311903493833,23
-0.10553401740647815,0.2640751572261307,-0.3286940827677797,-0.294371875010497,0.1342749207027766,0.08628800646205997,-0.03206521111272899,-0.45662378873921755,0.23054022,-0.08890957,1,4,238.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.642,0.4876843241278111,0.7340814176060667,1.0,1.0,0.95775,0.1314436666408846,0.3214304734470823,2.0,0.0,0.0,0.4946986031104712,5.92288469320235,0.0,0.0550092290231879,0.693674537056084,0.328811178925804,5.75899176658058,0.985559132277237,24
-0.10553401740647815,0.2640751572261307,-0.3286940827677797,-0.294371875010497,0.1342749207027766,0.08628800646205997,-0.03206521111272899,-0.45662378873921755,0.23054022,-0.08890957,1,4,238.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.642,0.4876843241278111,0.7340814176060667,1.0,1.0,0.95775,0.1314436666408846,0.3214304734470823,2.0,0.0,0.0,0.4946986031104712,5.92288469320235,0.0,0.0550092290231879,1.60818433474236,1.7681861789258,7.19836676658058,2.42493413227724,25
-0.10553401740647815,0.2640751572261307,-0.3286940827677797,-0.294371875010497,0.1342749207027766,0.08628800646205997,-0.03206521111272899,-0.45662378873921755,0.23054022,-0.08890957,1,4,238.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.642,0.4876843241278111,0.7340814176060667,1.0,1.0,0.95775,0.1314436666408846,0.3214304734470823,2.0,0.0,0.0,0.4946986031104712,5.92288469320235,0.0,0.0550092290231879,1.48662919016024,1.32374867892581,6.75392926658059,1.98049663227724,26
-0.10553401740647815,0.2640751572261307,-0.3286940827677797,-0.294371875010497,0.1342749207027766,0.08628800646205997,-0.03206521111272899,-0.45662378873921755,0.23054022,-0.08890957,1,4,238.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.642,0.4876843241278111,0.7340814176060667,1.0,1.0,0.95775,0.1314436666408846,0.3214304734470823,2.0,0.0,0.0,0.4946986031104712,5.92288469320235,0.0,0.0550092290231879,3.53040424614432,3.9143111789258,9.34449176658058,4.57105913227724,27
0.7625153376058902,2.9640053959108768,4.685059519992854,4.454441151520857,-5.304553824304826,-0.4161038363060825,-0.003761085861173043,-0.22427450222931963,0.114251636,0.12668216,3,10,238.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0443333333333336,0.1761662724688115,-0.2516561922554292,1.0,1.0,1.0089,0.0938658084714556,-0.094816207785675,2.0,0.95,0.1572692307692307,0.1857933001872708,4.266734959935231,0.0512423491693383,0.0565339519446635,2.40423482552116,1.43083465964708,3.7059534410512,2.77114230907315,28
0.7625153376058902,2.9640053959108768,4.685059519992854,4.454441151520857,-5.304553824304826,-0.4161038363060825,-0.003761085861173043,-0.22427450222931963,0.114251636,0.12668216,3,10,238.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0443333333333336,0.1761662724688115,-0.2516561922554292,1.0,1.0,1.0089,0.0938658084714556,-0.094816207785675,2.0,0.95,0.1572692307692307,0.1857933001872708,4.266734959935231,0.0512423491693383,0.0565339519446635,0.80347855864583,-0.708665340352917,1.5664534410512,0.631642309073152,29
